Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,total_time,sales_per_employee,processing_per_unit,demand_gap,inventory_status,warehouse_utilization,utilization_category,inventory_turnover,turnover_category,damage_rate,forecast_error,forecast_category,accuracy,accuracy_category,demand_sales_zone,total_cost,Monthly_Revenue,profit_margin,estimated_profit,risk_score,salary_cost,salary_per_employee,revenue_per_employee,stock_per_employee,required_emp_sales,required_emp_stock,ideal_employee_count
WH444,New York,2214,1757,10,7,25,34912,S677,Apparel,9432,3.1286587654929203,2.0860709896506924,2.0778222682440077,15788,10598,3113,233,48,52,10.12865876549292,181.3846153846154,0.0003317068241616752,-7675,Overstock,0.14023308842158602,Low,4.260162601626016,Fast Moving,0.02168021680216802,-7675,Under-Forecast,5.368241320432555,Highly Overperforming,Under-Forecast Zone,13711,471600,0.9709266327396099,457889,10.632325361935857,21201,407.71153846153845,9069.23076923077,42.57692307692308,92.81323126852546,43.514439947014786,68.0
WH393,Denver,3352,1825,9,4,8,65532,S403,Automotive,7382,0.8571721065544426,2.5989405231996883,4.068151559759741,45742,6788,11258,48,16,44,4.857172106554443,167.77272727272728,0.00011611651402796568,-5557,Overstock,0.07328057365222335,Very Low,2.202267303102625,Fast Moving,0.00477326968973747,-5557,Under-Forecast,4.0449315068493155,Highly Overperforming,Under-Forecast Zone,18046,369100,0.951108100785695,351054,3.981114137866828,47486,1079.2272727272727,8388.636363636364,76.18181818181819,72.6407202315792,65.88094069665472,69.0
WH121,Dallas,4422,3216,3,6,19,51038,S596,Automotive,8910,1.7045137649212243,7.90822841050626,4.564097867210652,31151,12442,3752,179,34,26,7.7045137649212245,342.6923076923077,0.0001913034528531116,-5694,Overstock,0.14195370935122467,Low,2.014925373134328,Fast Moving,0.007688828584350972,-5694,Under-Forecast,2.7705223880597014,Highly Overperforming,Future Demand Zone,16194,445500,0.9428873189181475,429306,9.974775171727183,34844,1340.1538461538462,17134.615384615383,170.07692307692307,87.67662114106889,86.91095458252005,87.0
WH366,New York,3904,1956,6,6,16,96162,S473,Groceries,4401,3.552024617650632,6.061995903331615,3.484360598874748,26040,3997,1846,277,34,36,9.552024617650632,122.25,0.0008070948915361581,-2445,Overstock,0.1499231950844854,Low,1.1273053278688525,Healthy,0.008709016393442622,-2445,Under-Forecast,2.25,Highly Overperforming,Low Demand Zone,5843,220050,0.9005905920759757,214207,8.221211475917517,90319,2508.8611111111113,6112.5,108.44444444444444,43.306937109073424,76.73006935553104,60.0
WH420,Houston,778,4266,6,5,18,36339,S645,Furniture,6029,1.772902038318377,3.2001639973856064,1.634038370137712,33230,18911,2535,291,15,69,6.772902038318377,87.3768115942029,0.000294062371590376,-1763,Shortage,0.02341257899488414,Very Low,7.749357326478149,Very Fast,0.019280205655526992,-1763,Under-Forecast,1.4132676980778247,Overperforming,Future Demand Zone,21446,301450,0.9042066918510524,280004,8.16583326091234,14893,215.84057971014494,4368.840579710145,11.27536231884058,59.326862947194655,15.29098205906843,37.0
WH324,Los Angeles,1691,4729,4,5,24,98302,S501,Apparel,1842,1.202884090053559,9.751962347045158,4.226509696697865,19745,19929,14181,205,6,12,6.2028840900535585,153.5,0.0006530315364025836,2887,Shortage,0.0856419346670043,Very Low,1.0892962743938497,Healthy,0.0035481963335304554,2887,Overestimate (Unmet Demand),0.3895115246352294,Underperforming,Unmet Demand Zone,34110,92100,0.6296416938110749,57990,12.526653163013608,64192,5349.333333333333,7675.0,140.91666666666666,18.125739185392696,33.235283627101175,26.0
WH363,Denver,3150,4731,9,4,17,52286,S612,Electronics,1253,1.4616347039308113,6.15396864284652,4.331673334360975,28836,18445,4379,142,10,67,5.4616347039308115,18.70149253731343,0.001166508143600009,3478,Shortage,0.10923845193508115,Low,0.3977777777777778,Dead Stock,0.0031746031746031746,3478,Overestimate (Unmet Demand),0.26484886916085393,Underperforming,Unmet Demand Zone,22824,62650,0.6356903431763767,39826,8.647142973806337,29462,439.7313432835821,935.0746268656717,47.014925373134325,12.32983235575301,61.91078854250071,37.0
WH030,New York,3930,1197,10,1,13,66480,S123,Apparel,9448,2.583968438359283,8.334399681302603,3.6052645068224303,36144,3341,6868,214,36,34,3.583968438359283,277.88235294117646,0.0002734936958466642,-8251,Overstock,0.10873173970783533,Low,2.4040712468193384,Fast Moving,0.00916030534351145,-8251,Under-Forecast,7.893065998329156,Highly Overperforming,Under-Forecast Zone,10209,472400,0.9783890770533447,462191,7.703067995993835,56271,1655.0294117647059,13894.117647058823,115.58823529411765,92.9706752571065,77.24107903873897,85.0
WH119,Miami,1100,2919,9,5,16,79205,S795,Groceries,5735,4.508077237251215,7.684174013267885,4.629416284556829,28489,5217,14484,147,36,74,9.508077237251214,77.5,0.0007860640343942834,-2816,Shortage,0.038611393871318754,Very Low,5.213636363636364,Very Fast,0.03272727272727273,-2816,Under-Forecast,1.9647139431312093,Overperforming,Under-Forecast Zone,19701,286750,0.920075329566855,267049,8.715070385798546,59504,804.1081081081081,3875.0,14.864864864864865,56.433829657017974,21.619640443412948,39.0
WH314,New York,794,2163,8,6,11,93008,S443,Groceries,1448,3.847996064051405,1.0723231957888577,1.549873626692161,25387,5083,5620,97,41,9,9.847996064051404,160.88888888888889,0.002657455845339368,715,Shortage,0.03127584984440856,Very Low,1.8236775818639799,Healthy,0.05163727959697733,715,Overestimate (Unmet Demand),0.6694405917706888,Underperforming,Low Demand Zone,10703,72400,0.8521685082872928,61697,4.737188142615751,82305,9145.0,8044.444444444444,88.22222222222223,14.248680966584486,15.605449556427162,15.0
WH436,New York,4553,955,5,7,7,77040,S989,Furniture,4390,2.7710131401185234,2.5419419878140785,3.857427760109577,32777,11404,2328,5,22,8,9.771013140118523,548.75,0.0006312102824871351,-3435,Overstock,0.13890838087683435,Low,0.9641994289479464,Slow Moving,0.004831978915001098,-3435,Under-Forecast,4.596858638743456,Highly Overperforming,Low Demand Zone,13732,219500,0.9260082721364058,205768,3.564032190018724,63308,7913.5,27437.5,569.125,43.19869436692396,89.48565721714468,66.0
WH390,Dallas,3530,1066,8,1,19,68576,S927,Furniture,2204,1.195314910892917,9.38169165487513,4.262431387105646,15844,11824,13391,277,7,28,2.1953149108929173,78.71428571428571,0.0005423388887898897,-1138,Overstock,0.2227972734158041,Low,0.6243626062322947,Slow Moving,0.00198300283286119,-1138,Under-Forecast,2.0675422138836774,Highly Overperforming,Low Demand Zone,25215,110200,0.7838133764832794,84985,10.415102397312397,43361,1548.607142857143,3935.714285714286,126.07142857142857,21.687909427038814,69.37939160477063,46.0
WH204,New York,4161,4769,2,6,25,64773,S364,Furniture,7505,4.846602061641753,5.889543245112575,1.5720083203072337,27050,4514,2645,98,46,50,10.846602061641754,150.1,0.0006457830861614594,-2736,Shortage,0.15382624768946396,Low,1.8036529680365296,Healthy,0.011055034847392453,-2736,Under-Forecast,1.5737051792828685,Overperforming,Future Demand Zone,7159,375250,0.978016286046654,368091,11.77017948398799,57614,1152.28,7505.0,83.22,73.85107089379596,81.7812035318557,78.0
WH032,Atlanta,3103,1480,8,3,13,79160,S386,Furniture,9252,3.0251615946075354,8.186045360863538,1.0818871758123323,19103,7872,1947,131,0,14,6.025161594607535,660.8571428571429,0.00032697379967656026,-7772,Overstock,0.16243521959901586,Low,2.9816306799871093,Fast Moving,0.0,-7772,Under-Forecast,6.251351351351351,Highly Overperforming,Under-Forecast Zone,9819,462600,0.9787743190661479,452781,7.655813608259061,69341,4952.928571428572,33042.857142857145,221.64285714285714,91.04198639698872,60.98704026900943,76.0
WH313,Chicago,2208,1610,3,7,11,34878,S612,Apparel,8124,1.420225817972791,3.38756589073306,1.3920347571825458,23458,16194,1647,72,47,89,8.42022581797279,91.28089887640449,0.0001748185398784824,-6514,Overstock,0.09412567141273766,Very Low,3.6793478260869565,Fast Moving,0.021286231884057972,-6514,Under-Forecast,5.0459627329192545,Highly Overperforming,Under-Forecast Zone,17841,406200,0.9560782865583456,388359,5.4226556367851355,17037,191.42696629213484,4564.044943820225,24.808988764044944,79.94218520202512,43.39651463550526,62.0
WH187,Dallas,1010,4507,5,6,20,61693,S488,Groceries,3900,2.524264565346945,4.668143781040118,3.05819686794994,14077,12042,5816,271,9,23,8.524264565346945,169.56521739130434,0.0006472473244479345,607,Shortage,0.07174824181288626,Very Low,3.8613861386138613,Fast Moving,0.00891089108910891,607,Overestimate (Unmet Demand),0.8653206123807411,Underperforming,Unmet Demand Zone,17858,195000,0.939633220910624,177142,9.403116401638767,43835,1905.8695652173913,8478.260869565218,43.91304347826087,38.37697221662948,19.85076077077007,29.0
WH490,Los Angeles,1734,3809,10,5,7,85301,S387,Groceries,1535,4.595209993614094,6.015609742094156,3.1869844226006925,42089,19944,8555,164,37,67,9.595209993614095,22.91044776119403,0.002993622145676934,2274,Shortage,0.04119841288697759,Very Low,0.8852364475201846,Slow Moving,0.021337946943483274,2274,Overestimate (Unmet Demand),0.40299291152533473,Underperforming,Unmet Demand Zone,28499,76750,0.8084782608695652,48251,4.611084306711292,56802,847.7910447761194,1145.5223880597016,25.880597014925375,15.104782654493912,34.08041502625277,25.0
WH396,Los Angeles,4689,620,7,2,9,96508,S142,Electronics,2833,4.108624404006396,8.824586437609986,2.7413256718366026,10597,19812,13221,144,8,79,6.108624404006396,35.860759493670884,0.001450273351220048,-2213,Overstock,0.4424837218080589,High,0.6041799957346983,Slow Moving,0.0017061207080400938,-2213,Under-Forecast,4.569354838709677,Highly Overperforming,Low Demand Zone,33033,141650,0.7667984468761031,108617,6.247887767495407,63475,803.4810126582279,1793.0379746835442,59.35443037974684,27.87742622813111,92.15863094469391,60.0
WH075,Houston,2578,4206,2,4,8,73583,S771,Furniture,5971,4.515413487345189,7.364516719676369,4.1730108805110095,47323,11323,11581,153,11,79,8.515413487345189,75.58227848101266,0.0007562239972107165,-1765,Shortage,0.05447668152906621,Very Low,2.3161365399534524,Fast Moving,0.004266873545384018,-1765,Under-Forecast,1.4196386115073705,Overperforming,Future Demand Zone,22904,298550,0.9232825322391559,275646,5.410635077966526,50679,641.506329113924,3779.1139240506327,32.63291139240506,58.756128488588374,50.66857551192598,55.0
WH257,Houston,839,2010,10,1,13,69694,S708,Apparel,4652,1.5356456626670991,7.649802840709654,2.079390419609944,41031,19979,13698,289,26,90,2.535645662667099,51.68888888888889,0.0003301043986816636,-2642,Shortage,0.020447953986010577,Very Low,5.544696066746126,Very Fast,0.03098927294398093,-2642,Under-Forecast,2.3144278606965174,Highly Overperforming,Low Demand Zone,33677,232600,0.8951268405180061,198923,7.504237634096091,36017,400.18888888888887,2584.4444444444443,9.322222222222223,45.776839679938554,16.4898893927486,31.0
WH380,Denver,1295,1850,8,2,6,86908,S873,Automotive,7556,4.1523788582461485,4.041980619757947,2.891640217548696,10776,2975,2045,45,6,12,6.1523788582461485,629.6666666666666,0.0005495472284603162,-5706,Shortage,0.12017446176688938,Low,5.834749034749035,Very Fast,0.004633204633204633,-5706,Under-Forecast,4.084324324324324,Highly Overperforming,Under-Forecast Zone,5020,377800,0.9867125463208046,372780,3.6139841473173457,81888,6824.0,31483.333333333332,107.91666666666667,74.35292360739804,25.452213067472513,50.0
WH286,Denver,4552,2103,10,3,19,74330,S454,Apparel,7955,1.7702858554788303,3.864810197931973,2.1094010880683984,22787,4803,1858,143,41,98,4.77028585547883,81.1734693877551,0.00022253750540274423,-5852,Overstock,0.1997630227761443,Low,1.7475834797891037,Healthy,0.009007029876977152,-5852,Under-Forecast,3.7826913932477413,Highly Overperforming,Under-Forecast Zone,6661,397750,0.9389265282063729,391089,8.762145168342686,67669,690.5,4058.673469387755,46.44897959183673,78.27918307263784,89.46600299855976,84.0
WH076,Houston,2468,1696,8,2,17,73989,S635,Furniture,8653,1.4090732974021467,9.62770978461267,3.5687157703759174,20971,7064,8104,113,23,100,3.4090732974021467,86.53,0.00016284217004531917,-6957,Overstock,0.11768632873968814,Low,3.5060777957860614,Fast Moving,0.009319286871961102,-6957,Under-Forecast,5.102004716981132,Highly Overperforming,Under-Forecast Zone,15168,432650,0.96494163873801,417482,9.69110872144539,58821,588.21,4326.5,24.68,85.14767707448588,48.50661146758468,67.0
WH387,Atlanta,2420,3470,6,6,24,32599,S872,Groceries,2840,4.907269903757063,9.244001489616153,3.27482587646642,16208,16299,10144,50,2,54,10.907269903757063,52.592592592592595,0.001727911937942628,630,Shortage,0.14930898321816388,Low,1.1735537190082646,Healthy,0.0008264462809917355,630,Overestimate (Unmet Demand),0.8184438040345822,Underperforming,Unmet Demand Zone,26443,142000,0.8516512363764209,115557,12.373448380769146,6156,114.0,2629.6296296296296,44.81481481481482,27.946307973135315,47.56320897550848,38.0
WH342,Los Angeles,802,1651,5,5,25,98483,S928,Furniture,5708,3.840250627071274,7.202271729027608,3.701300823582167,42957,11639,14914,34,28,86,8.840250627071274,66.37209302325581,0.0006727839220517299,-4057,Shortage,0.018669832623320996,Very Low,7.117206982543641,Very Fast,0.034912718204488775,-4057,Under-Forecast,3.457298606904906,Highly Overperforming,Under-Forecast Zone,26553,285400,0.9069621583742117,258847,12.17115533416963,71930,836.3953488372093,3318.6046511627906,9.325581395348838,56.16814292628746,15.76268330510653,36.0
WH453,New York,1322,4183,9,7,13,73377,S434,Automotive,6710,3.276076044695144,7.01440767031808,1.1617849613965467,42688,4554,936,299,33,44,10.276076044695143,152.5,0.00048823786061030457,-2527,Shortage,0.03096889055472264,Very Low,5.075642965204236,Very Fast,0.024962178517397883,-2527,Under-Forecast,1.6041118814248148,Overperforming,Future Demand Zone,5490,335500,0.9836363636363636,330010,7.311810954650643,67887,1542.8863636363637,7625.0,30.045454545454547,66.02807271117534,25.982876969265376,46.0
WH473,Atlanta,4966,4469,10,7,5,33179,S181,Electronics,8446,4.379972845132558,8.291569101005035,4.275251089762135,25568,18319,7078,227,32,77,11.379972845132558,109.68831168831169,0.000518585465916713,-3977,Overstock,0.19422715894868586,Low,1.7007652033830045,Healthy,0.00644381796214257,-3977,Under-Forecast,1.889908256880734,Overperforming,Future Demand Zone,25397,422300,0.9613438368860056,396903,4.489403875690153,7782,101.06493506493507,5484.415584415585,64.49350649350649,83.11074547221862,97.60284949271698,90.0
WH195,Los Angeles,2482,1780,9,6,12,74035,S188,Automotive,3562,0.7055232818868602,7.118490485729158,3.148438483772377,47194,1901,12651,222,13,95,6.70552328188686,37.49473684210526,0.0001980694222029366,-1782,Overstock,0.052591431114124676,Very Low,1.435132957292506,Healthy,0.005237711522965351,-1782,Under-Forecast,2.001123595505618,Highly Overperforming,Low Demand Zone,14552,178100,0.9318633418417436,163548,6.937118459175638,59483,626.1368421052632,1874.7368421052631,26.126315789473683,35.05096795785493,48.781770527773574,42.0
WH419,Seattle,4615,2767,7,3,14,57295,S112,Furniture,9618,2.375159432235976,4.356989296573016,3.7541779931818136,28007,3193,9014,13,36,57,5.375159432235976,168.73684210526315,0.0002469494107128276,-6851,Overstock,0.16478023351305032,Low,2.0840736728060674,Fast Moving,0.007800650054171181,-6851,Under-Forecast,3.475966750993856,Highly Overperforming,Under-Forecast Zone,12207,480900,0.9400827566526361,468693,6.909436983988157,45088,791.0175438596491,8436.842105263158,80.96491228070175,94.6435176357801,90.70421876940976,93.0
WH315,New York,1864,4837,5,1,5,82497,S709,Furniture,4968,1.4000955742110597,1.5367165720100222,3.948053789797637,49764,6405,8691,138,16,28,2.4000955742110595,177.42857142857142,0.00028182278063829705,-131,Shortage,0.037456796077485734,Very Low,2.665236051502146,Fast Moving,0.008583690987124463,-131,Under-Forecast,1.0270829026255943,Accurate,Unmet Demand Zone,15096,248400,0.9394088322674857,233304,2.463590078899144,67401,2407.1785714285716,8871.42857142857,66.57142857142857,48.88635845441417,36.63546344229248,43.0
WH397,Atlanta,1594,2760,2,6,9,98567,S813,Apparel,2433,3.718506497301825,8.225946266682598,4.561284602274007,10576,14648,14169,129,19,67,9.718506497301824,36.3134328358209,0.0015283627198116833,327,Shortage,0.15071860816944024,Low,1.5263488080301129,Healthy,0.01191969887076537,327,Overestimate (Unmet Demand),0.8815217391304347,Underperforming,Low Demand Zone,28817,121650,0.8979273643917468,92833,6.071359789666009,69750,1041.044776119403,1815.6716417910447,23.791044776119403,23.94132651360501,31.32882442436385,28.0
WH492,San Francisco,1967,442,7,1,6,34205,S287,Furniture,5005,2.195862453880833,5.268478281871635,3.614909378122749,21377,3361,9361,75,39,7,3.195862453880833,715.0,0.0004387337570191474,-4563,Overstock,0.09201478224259718,Very Low,2.5444839857651247,Fast Moving,0.019827147941026944,-4563,Under-Forecast,11.323529411764707,Highly Overperforming,Low Demand Zone,12722,250250,0.8823364952571143,237528,3.986491628943799,21483,3069.0,35750.0,281.0,49.25044767800784,38.65984795653933,44.0
WH040,Houston,863,4365,5,7,10,31316,S153,Furniture,2078,3.2414573016733064,2.493200356099349,3.845446886297575,25078,11949,11131,201,41,18,10.241457301673307,115.44444444444444,0.0015598928304491368,2287,Shortage,0.03441263258633065,Very Low,2.4078794901506373,Fast Moving,0.047508690614136734,2287,Overestimate (Unmet Demand),0.4760595647193585,Underperforming,Unmet Demand Zone,23080,103900,0.7778633301251203,80820,4.762212714014045,8236,457.55555555555554,5772.222222222223,47.94444444444444,20.448038016963093,16.961590638786703,19.0
WH109,Denver,4748,4753,3,6,16,67320,S193,Groceries,2960,2.882183340289632,5.724938790291498,1.9200545874933583,35955,19702,9406,116,26,56,8.882183340289632,52.857142857142854,0.0009737105879356865,1793,Shortage,0.13205395633430678,Low,0.6234203875315922,Slow Moving,0.005475989890480202,1793,Overestimate (Unmet Demand),0.6227645697454239,Underperforming,Unmet Demand Zone,29108,148000,0.8789061934081854,118892,8.119124434054592,38212,682.3571428571429,2642.8571428571427,84.78571428571429,29.127137887493145,93.31822984120424,61.0
WH104,San Francisco,3963,4359,8,4,19,95995,S732,Furniture,7022,3.680100359494773,7.211697756438308,4.568314269746979,15192,5196,11137,228,46,29,7.680100359494773,242.13793103448276,0.000524081509469492,-2663,Shortage,0.2608609794628752,Moderate,1.7718899823366137,Healthy,0.0116073681554378,-2663,Under-Forecast,1.6109199357650836,Overperforming,Future Demand Zone,16333,351100,0.9534804898889205,334767,9.766991537378123,79662,2746.9655172413795,12106.896551724138,136.6551724137931,69.0982304885057,77.88966825204137,73.0
WH129,Miami,4049,3732,6,2,13,64539,S461,Automotive,8796,2.987334537572503,4.877972884264882,4.78904211941164,34165,15396,9246,78,32,6,4.987334537572503,1466.0,0.00033962420845526413,-5064,Overstock,0.1185130981999122,Low,2.172388244010867,Fast Moving,0.0079031859718449,-5064,Under-Forecast,2.356913183279743,Highly Overperforming,Future Demand Zone,24642,439800,0.9106803984467331,415158,6.665762821071018,39897,6649.5,73300.0,674.8333333333334,86.55483272242896,79.57993105034457,83.0
WH430,Atlanta,680,3984,2,3,11,91042,S381,Automotive,1825,2.2104470795660154,8.816115860873305,3.3572875375798232,15155,9438,4296,47,27,98,5.210447079566015,18.622448979591837,0.0012112038792142551,2159,Shortage,0.04486967997360607,Very Low,2.6838235294117645,Fast Moving,0.039705882352941174,2159,Overestimate (Unmet Demand),0.45808232931726905,Underperforming,Unmet Demand Zone,13734,91250,0.8494904109589041,77516,7.056746522967874,77308,788.8571428571429,931.1224489795918,6.938775510204081,17.958454947525336,13.364868637746184,16.0
WH389,San Francisco,2172,3321,2,5,9,60429,S902,Automotive,8783,1.747484223255367,3.062882015255468,3.637114218696913,47296,19538,10792,201,22,14,6.747484223255367,627.3571428571429,0.00019896211126669327,-5462,Shortage,0.04592354533152909,Very Low,4.043738489871086,Fast Moving,0.010128913443830571,-5462,Under-Forecast,2.6446853357422464,Highly Overperforming,Future Demand Zone,30330,439150,0.9446912804399057,408820,4.5219032786097895,30099,2149.9285714285716,31367.85714285714,155.14285714285714,86.42690948170686,42.68896276644811,65.0
WH086,New York,2160,1085,9,5,5,66793,S897,Apparel,1418,1.2060110313696566,7.28676562645648,1.5851295665393947,41232,5883,6290,18,21,36,6.206011031369656,39.388888888888886,0.0008505014325597014,-333,Overstock,0.05238649592549476,Very Low,0.6564814814814814,Slow Moving,0.009722222222222222,-333,Under-Forecast,1.3069124423963134,Overperforming,Low Demand Zone,12173,70900,0.8742857142857143,58727,4.188946354603611,54620,1517.2222222222222,1969.4444444444443,60.0,13.953473487995028,42.45311214342906,28.0
WH023,Atlanta,4279,3822,4,6,10,91635,S133,Furniture,6007,3.5625677110903755,8.047765808315695,3.960474932253778,18979,2775,8483,221,48,50,9.562567711090376,120.14,0.000593069370915661,-2185,Overstock,0.22545971863638758,Low,1.4038326711848563,Healthy,0.01121757419957934,-2185,Under-Forecast,1.5716902145473575,Overperforming,Future Demand Zone,11258,300350,0.954591891170979,289092,6.417695014754582,80377,1607.54,6007.0,85.58,59.11037746289572,84.10040132487636,72.0
WH242,New York,3212,2993,2,5,17,47222,S485,Groceries,4836,1.919942757694521,8.37087689398079,2.6744044998206027,12761,2360,10103,53,2,12,6.919942757694521,403.0,0.000397010495801183,-1843,Overstock,0.2517044118799467,Moderate,1.5056039850560399,Healthy,0.0006226650062266501,-1843,Under-Forecast,1.6157701303040428,Overperforming,Low Demand Zone,12463,241800,0.9217396350506157,229337,9.311449867696107,34759,2896.5833333333335,20150.0,267.6666666666667,47.58744554862056,63.129350094765805,55.0
WH320,Houston,2420,2840,2,7,25,62394,S915,Automotive,2670,2.97713452909982,4.530270796178097,4.5411389329928085,42442,2183,13272,282,46,7,9.97713452909982,381.42857142857144,0.0011150316588388839,170,Shortage,0.05701899062249658,Very Low,1.103305785123967,Healthy,0.019008264462809916,170,Overestimate (Unmet Demand),0.9401408450704225,Slightly Under,Low Demand Zone,15455,133500,0.8842322097378277,118045,11.364783718192273,46939,6705.571428571428,19071.428571428572,345.7142857142857,26.273465594461722,47.56320897550848,37.0
WH296,Seattle,1762,3916,2,4,13,36091,S746,Automotive,5329,2.9872567613607783,6.416783114267743,3.49366944054548,37245,19475,12567,16,31,91,6.987256761360778,58.56043956043956,0.0005605661027136007,-1413,Shortage,0.04730836353873003,Very Low,3.024404086265607,Fast Moving,0.017593643586833144,-1413,Under-Forecast,1.3608273748723188,Overperforming,Future Demand Zone,32042,266450,0.8797447926440233,234408,7.130313027356373,4049,44.494505494505496,2928.021978021978,19.36263736263736,52.43868844677398,34.630733146630554,44.0
WH012,Seattle,3842,4266,5,3,9,54664,S377,Electronics,6678,2.9602949082183567,4.46561468135199,3.0452131210380493,24667,12490,11557,68,11,31,5.960294908218357,215.41935483870967,0.0004432906421411136,-2412,Shortage,0.15575465196416263,Low,1.7381572097865694,Healthy,0.0028630921395106715,-2412,Under-Forecast,1.5654008438818565,Overperforming,Future Demand Zone,24047,333900,0.9555397786594279,309853,4.94054333204745,30617,987.6451612903226,10770.967741935483,123.93548387096774,65.71318473401325,75.51150780326594,71.0
WH035,Chicago,3929,3188,10,6,7,93280,S287,Automotive,9632,2.7168255094235843,4.289734236430016,3.4000754770786643,43657,5616,14651,13,32,12,8.716825509423584,802.6666666666666,0.00028206244906806314,-6444,Overstock,0.08999702224156493,Very Low,2.4515143802494275,Fast Moving,0.00814456604734029,-6444,Under-Forecast,3.0213299874529485,Highly Overperforming,Future Demand Zone,20267,481600,0.9579173588039868,461333,4.089363640743207,73013,6084.416666666667,40133.333333333336,327.4166666666667,94.78128112578851,77.22142482015406,86.0
WH093,Dallas,4224,3596,2,1,22,63818,S867,Apparel,8200,2.3700547541406656,5.289006334713199,2.6468772978064505,24435,10588,8540,297,36,75,3.3700547541406656,109.33333333333333,0.00028903106757812997,-4604,Overstock,0.17286678944137507,Low,1.941287878787879,Healthy,0.008522727272727272,-4604,Under-Forecast,2.2803114571746383,Highly Overperforming,Future Demand Zone,19128,410000,0.927279463430214,390872,10.389258718595778,44690,595.8666666666667,5466.666666666667,56.32,80.69004414778507,83.01941930270571,82.0
WH098,Dallas,3418,5130,6,3,11,97235,S670,Groceries,3468,1.440203816306644,1.3376233533736237,2.0984999138774483,38426,18176,3251,135,43,58,4.440203816306644,59.793103448275865,0.0004152836840561257,1662,Shortage,0.0889501899755374,Very Low,1.0146284376828554,Healthy,0.012580456407255705,1662,Overestimate (Unmet Demand),0.6760233918128655,Underperforming,Unmet Demand Zone,21427,173400,0.8764302191464821,151973,4.805061142934264,75808,1307.0344827586207,2989.655172413793,58.93103448275862,34.125984524941295,67.1781191232595,51.0
WH124,New York,2550,2544,5,4,18,43064,S593,Furniture,7192,1.4897770467721607,6.179666013239157,1.3514591936770874,23986,7744,13724,38,32,85,5.4897770467721605,84.61176470588235,0.00020714363831648508,-4648,Overstock,0.106312015342283,Low,2.820392156862745,Fast Moving,0.012549019607843137,-4648,Under-Forecast,2.8270440251572326,Highly Overperforming,Under-Forecast Zone,21468,359600,0.9506459513240472,338132,9.057664509854101,21596,254.0705882352941,4230.588235294118,30.0,70.7710728671793,50.11825739154819,60.0
WH183,Miami,3442,3997,3,3,18,34794,S121,Electronics,6003,2.648753847784548,7.034610802977581,3.8105603903936016,47664,5117,8157,28,26,54,5.648753847784548,111.16666666666667,0.0004412383554530315,-2006,Shortage,0.07221383014434374,Very Low,1.7440441603718768,Healthy,0.007553747821034283,-2006,Under-Forecast,1.501876407305479,Overperforming,Future Demand Zone,13274,300150,0.9373244943056264,286876,9.312649365239585,21520,398.51851851851853,5558.333333333333,63.74074074074074,59.07101646575046,67.6498203692976,63.0
WH426,Atlanta,2998,658,10,2,19,43556,S375,Electronics,8622,2.4705720423941133,7.861706326172716,4.263083670931272,37264,13469,6482,52,15,80,4.470572042394114,107.775,0.0002865428024117506,-7964,Overstock,0.08045298411335337,Very Low,2.875917278185457,Fast Moving,0.005003335557038025,-7964,Under-Forecast,13.103343465045592,Highly Overperforming,Under-Forecast Zone,19951,431100,0.9537207144514034,411149,9.960012898518928,23605,295.0625,5388.75,37.475,84.84262934661011,58.923347317592736,72.0
WH424,Seattle,1645,1998,7,4,13,85144,S339,Electronics,1803,1.917564835323991,7.341778087634344,3.784353520552647,47552,10090,9488,167,47,40,5.917564835323991,45.075,0.0010635412286877377,195,Shortage,0.03459370794078062,Very Low,1.096048632218845,Healthy,0.02857142857142857,195,Overestimate (Unmet Demand),0.9024024024024024,Slightly Under,Low Demand Zone,19578,90150,0.7828286189683861,70572,7.4111048548617315,65566,1639.15,2253.75,41.125,17.7419694632264,32.331189572194816,25.0
WH279,Los Angeles,2279,1715,3,6,19,51798,S474,Apparel,5390,2.976805287248679,7.271054630751614,2.896386379738037,17432,5887,1238,29,39,69,8.976805287248679,78.1159420289855,0.0005522829846472503,-3675,Overstock,0.1307365764111978,Low,2.3650724001755155,Fast Moving,0.017112768758227294,-3675,Under-Forecast,3.142857142857143,Highly Overperforming,Under-Forecast Zone,7125,269500,0.9735621521335807,262375,9.786450219852952,44673,647.4347826086956,3905.7971014492755,33.028985507246375,53.03894365323921,44.79196415503464,49.0
WH401,Houston,3631,4761,9,7,23,85798,S350,Apparel,1238,3.3987068793045028,4.565389420052664,2.3728713723014043,25878,3896,11847,63,43,94,10.398706879304502,13.170212765957446,0.0027453205810214075,3523,Shortage,0.1403122343303192,Low,0.3409529055356651,Dead Stock,0.011842467639768659,3523,Overestimate (Unmet Demand),0.26002940558706156,Underperforming,Unmet Demand Zone,15743,61900,0.8983982202447164,46157,10.57316956630773,70055,745.2659574468086,658.5106382978723,38.62765957446808,12.182228616458282,71.36446768184764,42.0
